group,name,final_weight,pre_footprint_weight,base_weight,type_override_weight,type_rule,downgraded,z_guess,footprint_ok,local_mean,stamp_bounds,ra_deg,dec_deg,ra_hms,dec_dms,shape,pointsym,color,text,comments,attrs_raw,order_in_file
Filler,LAE1306,1,1,1,,,0,,True,,,237.7456458,19.1168067,15:50:58.955,+19:07:00.504,point,cross,cyan,'LAE1306',,point=cross 14 color=cyan width=2 text={'LAE1306'},620
Filler,LAE1308,1,1,1,,,0,,True,,,237.9330000,19.1178914,15:51:43.920,+19:07:04.409,point,cross,cyan,'LAE1308',,point=cross 14 color=cyan width=2 text={'LAE1308'},621
Filler,LAE1309,1,1,1,,,0,,True,,,237.9483333,19.1177153,15:51:47.600,+19:07:03.775,point,cross,cyan,'LAE1309',,point=cross 14 color=cyan width=2 text={'LAE1309'},622
Filler,LAE1318,1,1,1,,,0,,True,,,237.7873250,19.1194183,15:51:08.958,+19:07:09.906,point,cross,cyan,'LAE1318',,point=cross 14 color=cyan width=2 text={'LAE1318'},623
Filler,LAE1327,1,1,1,,,0,,True,,,237.9541292,19.1208175,15:51:48.991,+19:07:14.943,point,cross,cyan,'LAE1327',,point=cross 14 color=cyan width=2 text={'LAE1327'},624
Filler,LAE1329,1,1,1,,,0,,True,,,237.7874167,19.1209197,15:51:08.980,+19:07:15.311,point,cross,cyan,'LAE1329',,point=cross 14 color=cyan width=2 text={'LAE1329'},625
Filler,LAE1331,1,1,1,,,0,,True,,,237.9665875,19.1229619,15:51:51.981,+19:07:22.663,point,cross,cyan,'LAE1331',,point=cross 14 color=cyan width=2 text={'LAE1331'},626
Filler,LAE1332,1,1,1,,,0,,True,,,238.0103792,19.1234247,15:52:02.491,+19:07:24.329,point,cross,cyan,'LAE1332',,point=cross 14 color=cyan width=2 text={'LAE1332'},627
Filler,LAE1335,1,1,1,,,0,,True,,,237.9486208,19.1235297,15:51:47.669,+19:07:24.707,point,cross,cyan,'LAE1335',,point=cross 14 color=cyan width=2 text={'LAE1335'},628
Filler,LAE1336,1,1,1,,,0,,True,,,238.1379542,19.1227147,15:52:33.109,+19:07:21.773,point,cross,cyan,'LAE1336',,point=cross 14 color=cyan width=2 text={'LAE1336'},629
Filler,LAE1338,1,1,1,,,0,,True,,,237.7498292,19.1241581,15:50:59.959,+19:07:26.969,point,cross,cyan,'LAE1338',,point=cross 14 color=cyan width=2 text={'LAE1338'},630
Filler,LAE1339,1,1,1,,,0,,True,,,237.9588083,19.1253647,15:51:50.114,+19:07:31.313,point,cross,cyan,'LAE1339',,point=cross 14 color=cyan width=2 text={'LAE1339'},631
Filler,LAE1340,1,1,1,,,0,,True,,,237.9689042,19.1246550,15:51:52.537,+19:07:28.758,point,cross,cyan,'LAE1340',,point=cross 14 color=cyan width=2 text={'LAE1340'},632
Filler,LAE1342,1,1,1,,,0,,True,,,237.9422083,19.1255325,15:51:46.130,+19:07:31.917,point,cross,cyan,'LAE1342',,point=cross 14 color=cyan width=2 text={'LAE1342'},633
Filler,LAE1343,1,1,1,,,0,,True,,,238.1629333,19.1259033,15:52:39.104,+19:07:33.252,point,cross,cyan,'LAE1343',,point=cross 14 color=cyan width=2 text={'LAE1343'},634
Filler,LAE1345,1,1,1,,,0,,True,,,238.1093958,19.1266897,15:52:26.255,+19:07:36.083,point,cross,cyan,'LAE1345',,point=cross 14 color=cyan width=2 text={'LAE1345'},635
Filler,LAE1349,1,1,1,,,0,,True,,,237.9693750,19.1268047,15:51:52.650,+19:07:36.497,point,cross,cyan,'LAE1349',,point=cross 14 color=cyan width=2 text={'LAE1349'},636
Filler,LAE1353,1,1,1,,,0,,True,,,237.8794625,19.1279578,15:51:31.071,+19:07:40.648,point,cross,cyan,'LAE1353',,point=cross 14 color=cyan width=2 text={'LAE1353'},637
Filler,LAE1358,1,1,1,,,0,,True,,,237.8753500,19.1286939,15:51:30.084,+19:07:43.298,point,cross,cyan,'LAE1358',,point=cross 14 color=cyan width=2 text={'LAE1358'},638
Filler,LAE1359,1,1,1,,,0,,True,,,238.1215875,19.1283950,15:52:29.181,+19:07:42.222,point,cross,cyan,'LAE1359',,point=cross 14 color=cyan width=2 text={'LAE1359'},639
Filler,LAE1367,1,1,1,,,0,,True,,,237.9712792,19.1295622,15:51:53.107,+19:07:46.424,point,cross,cyan,'LAE1367',,point=cross 14 color=cyan width=2 text={'LAE1367'},640
Filler,LAE1369,1,1,1,,,0,,True,,,237.9726333,19.1293428,15:51:53.432,+19:07:45.634,point,cross,cyan,'LAE1369',,point=cross 14 color=cyan width=2 text={'LAE1369'},641
Filler,LAE1372,1,1,1,,,0,,True,,,238.0782208,19.1297025,15:52:18.773,+19:07:46.929,point,cross,cyan,'LAE1372',,point=cross 14 color=cyan width=2 text={'LAE1372'},642
Filler,LAE1376,1,1,1,,,0,,True,,,238.0537375,19.1322417,15:52:12.897,+19:07:56.070,point,cross,cyan,'LAE1376',,point=cross 14 color=cyan width=2 text={'LAE1376'},643
Filler,LAE1379,1,1,1,,,0,,True,,,237.7761458,19.1321136,15:51:06.275,+19:07:55.609,point,cross,cyan,'LAE1379',,point=cross 14 color=cyan width=2 text={'LAE1379'},644
Filler,LAE1381,1,1,1,,,0,,True,,,237.7697667,19.1324069,15:51:04.744,+19:07:56.665,point,cross,cyan,'LAE1381',,point=cross 14 color=cyan width=2 text={'LAE1381'},645
Filler,LAE1384,1,1,1,,,0,,True,,,237.7489292,19.1341669,15:50:59.743,+19:08:03.001,point,cross,cyan,'LAE1384',,point=cross 14 color=cyan width=2 text={'LAE1384'},646
Filler,LAE1388,1,1,1,,,0,,True,,,237.9329958,19.1336261,15:51:43.919,+19:08:01.054,point,cross,cyan,'LAE1388',,point=cross 14 color=cyan width=2 text={'LAE1388'},647
Filler,LAE1389,1,1,1,,,0,,True,,,238.0504167,19.1344417,15:52:12.100,+19:08:03.990,point,cross,cyan,'LAE1389',,point=cross 14 color=cyan width=2 text={'LAE1389'},648
Filler,LAE1390,1,1,1,,,0,,True,,,238.0596208,19.1343864,15:52:14.309,+19:08:03.791,point,cross,cyan,'LAE1390',,point=cross 14 color=cyan width=2 text={'LAE1390'},649
Filler,LAE1393,1,1,1,,,0,,True,,,237.8915000,19.1367828,15:51:33.960,+19:08:12.418,point,cross,cyan,'LAE1393',,point=cross 14 color=cyan width=2 text={'LAE1393'},650
Filler,LAE1394,1,1,1,,,0,,True,,,238.1734792,19.1363647,15:52:41.635,+19:08:10.913,point,cross,cyan,'LAE1394',,point=cross 14 color=cyan width=2 text={'LAE1394'},651
Filler,LAE1397,1,1,1,,,0,,True,,,238.1296125,19.1381761,15:52:31.107,+19:08:17.434,point,cross,cyan,'LAE1397',,point=cross 14 color=cyan width=2 text={'LAE1397'},652
Filler,LAE1408,1,1,1,,,0,,True,,,237.8593500,19.1403636,15:51:26.244,+19:08:25.309,point,cross,cyan,'LAE1408',,point=cross 14 color=cyan width=2 text={'LAE1408'},653
Filler,LAE1409,1,1,1,,,0,,True,,,237.8519917,19.1400781,15:51:24.478,+19:08:24.281,point,cross,cyan,'LAE1409',,point=cross 14 color=cyan width=2 text={'LAE1409'},654
Filler,LAE1411,1,1,1,,,0,,True,,,237.8885917,19.1402200,15:51:33.262,+19:08:24.792,point,cross,cyan,'LAE1411',,point=cross 14 color=cyan width=2 text={'LAE1411'},655
Filler,LAE1413,1,1,1,,,0,,True,,,238.0638375,19.1405367,15:52:15.321,+19:08:25.932,point,cross,cyan,'LAE1413',,point=cross 14 color=cyan width=2 text={'LAE1413'},656
Filler,LAE1417,1,1,1,,,0,,True,,,237.7610542,19.1418197,15:51:02.653,+19:08:30.551,point,cross,cyan,'LAE1417',,point=cross 14 color=cyan width=2 text={'LAE1417'},657
Filler,LAE1419,1,1,1,,,0,,True,,,238.0700625,19.1426133,15:52:16.815,+19:08:33.408,point,cross,cyan,'LAE1419',,point=cross 14 color=cyan width=2 text={'LAE1419'},658
Filler,LAE1420,1,1,1,,,0,,True,,,238.0911500,19.1435933,15:52:21.876,+19:08:36.936,point,cross,cyan,'LAE1420',,point=cross 14 color=cyan width=2 text={'LAE1420'},659
Filler,LAE1422,1,1,1,,,0,,True,,,238.0915125,19.1434439,15:52:21.963,+19:08:36.398,point,cross,cyan,'LAE1422',,point=cross 14 color=cyan width=2 text={'LAE1422'},660
Filler,LAE1424,1,1,1,,,0,,True,,,237.7681500,19.1437175,15:51:04.356,+19:08:37.383,point,cross,cyan,'LAE1424',,point=cross 14 color=cyan width=2 text={'LAE1424'},661
Filler,LAE1425,1,1,1,,,0,,True,,,237.8268333,19.1442947,15:51:18.440,+19:08:39.461,point,cross,cyan,'LAE1425',,point=cross 14 color=cyan width=2 text={'LAE1425'},662
Filler,LAE1426,1,1,1,,,0,,True,,,238.0607083,19.1403914,15:52:14.570,+19:08:25.409,point,cross,cyan,'LAE1426',,point=cross 14 color=cyan width=2 text={'LAE1426'},663
Filler,LAE1427,1,1,1,,,0,,True,,,237.8278750,19.1439914,15:51:18.690,+19:08:38.369,point,cross,cyan,'LAE1427',,point=cross 14 color=cyan width=2 text={'LAE1427'},664
Filler,LAE1430,1,1,1,,,0,,True,,,237.7688250,19.1448392,15:51:04.518,+19:08:41.421,point,cross,cyan,'LAE1430',,point=cross 14 color=cyan width=2 text={'LAE1430'},665
Filler,LAE1431,1,1,1,,,0,,True,,,237.8318375,19.1458764,15:51:19.641,+19:08:45.155,point,cross,cyan,'LAE1431',,point=cross 14 color=cyan width=2 text={'LAE1431'},666
Filler,LAE1441,1,1,1,,,0,,True,,,238.0042708,19.1473167,15:52:01.025,+19:08:50.340,point,cross,cyan,'LAE1441',,point=cross 14 color=cyan width=2 text={'LAE1441'},667
Filler,LAE1450,1,1,1,,,0,,True,,,238.1507417,19.1482364,15:52:36.178,+19:08:53.651,point,cross,cyan,'LAE1450',,point=cross 14 color=cyan width=2 text={'LAE1450'},668
Filler,LAE1460,1,1,1,,,0,,True,,,238.1138417,19.1503675,15:52:27.322,+19:09:01.323,point,cross,cyan,'LAE1460',,point=cross 14 color=cyan width=2 text={'LAE1460'},669
Filler,LAE1461,1,1,1,,,0,,True,,,237.9102917,19.1511250,15:51:38.470,+19:09:04.050,point,cross,cyan,'LAE1461',,point=cross 14 color=cyan width=2 text={'LAE1461'},670
Filler,LAE1472,1,1,1,,,0,,True,,,237.7551375,19.1524500,15:51:01.233,+19:09:08.820,point,cross,cyan,'LAE1472',,point=cross 14 color=cyan width=2 text={'LAE1472'},671
Filler,LAE1473,1,1,1,,,0,,True,,,237.8249625,19.1540881,15:51:17.991,+19:09:14.717,point,cross,cyan,'LAE1473',,point=cross 14 color=cyan width=2 text={'LAE1473'},672
Filler,LAE1477,1,1,1,,,0,,True,,,237.9075125,19.1549006,15:51:37.803,+19:09:17.642,point,cross,cyan,'LAE1477',,point=cross 14 color=cyan width=2 text={'LAE1477'},673
Filler,LAE1478,1,1,1,,,0,,True,,,238.0513292,19.1552056,15:52:12.319,+19:09:18.740,point,cross,cyan,'LAE1478',,point=cross 14 color=cyan width=2 text={'LAE1478'},674
Filler,LAE1482,1,1,1,,,0,,True,,,237.8493875,19.1544761,15:51:23.853,+19:09:16.114,point,cross,cyan,'LAE1482',,point=cross 14 color=cyan width=2 text={'LAE1482'},675
Filler,LAE1499,1,1,1,,,0,,True,,,238.1062125,19.1594439,15:52:25.491,+19:09:33.998,point,cross,cyan,'LAE1499',,point=cross 14 color=cyan width=2 text={'LAE1499'},676
Filler,LAE1500,1,1,1,,,0,,True,,,238.0692375,19.1596964,15:52:16.617,+19:09:34.907,point,cross,cyan,'LAE1500',,point=cross 14 color=cyan width=2 text={'LAE1500'},677
Filler,LAE1505,1,1,1,,,0,,True,,,237.9082208,19.1603019,15:51:37.973,+19:09:37.087,point,cross,cyan,'LAE1505',,point=cross 14 color=cyan width=2 text={'LAE1505'},678
Filler,LAE1507,1,1,1,,,0,,True,,,237.7447583,19.1602178,15:50:58.742,+19:09:36.784,point,cross,cyan,'LAE1507',,point=cross 14 color=cyan width=2 text={'LAE1507'},679
Filler,LAE1510,1,1,1,,,0,,True,,,237.8658792,19.1603194,15:51:27.811,+19:09:37.150,point,cross,cyan,'LAE1510',,point=cross 14 color=cyan width=2 text={'LAE1510'},680
Filler,LAE1511,1,1,1,,,0,,True,,,237.7599750,19.1605322,15:51:02.394,+19:09:37.916,point,cross,cyan,'LAE1511',,point=cross 14 color=cyan width=2 text={'LAE1511'},681
Filler,LAE1512,1,1,1,,,0,,True,,,237.7867625,19.1599742,15:51:08.823,+19:09:35.907,point,cross,cyan,'LAE1512',,point=cross 14 color=cyan width=2 text={'LAE1512'},682
Filler,LAE1517,1,1,1,,,0,,True,,,238.0440208,19.1612067,15:52:10.565,+19:09:40.344,point,cross,cyan,'LAE1517',,point=cross 14 color=cyan width=2 text={'LAE1517'},683
Filler,LAE1526,1,1,1,,,0,,True,,,237.7533583,19.1616700,15:51:00.806,+19:09:42.012,point,cross,cyan,'LAE1526',,point=cross 14 color=cyan width=2 text={'LAE1526'},684
Filler,LAE1528,1,1,1,,,0,,True,,,237.8685333,19.1616869,15:51:28.448,+19:09:42.073,point,cross,cyan,'LAE1528',,point=cross 14 color=cyan width=2 text={'LAE1528'},685
Filler,LAE1532,1,1,1,,,0,,True,,,238.1660042,19.1624317,15:52:39.841,+19:09:44.754,point,cross,cyan,'LAE1532',,point=cross 14 color=cyan width=2 text={'LAE1532'},686
Filler,LAE1534,1,1,1,,,0,,True,,,238.1019667,19.1621583,15:52:24.472,+19:09:43.770,point,cross,cyan,'LAE1534',,point=cross 14 color=cyan width=2 text={'LAE1534'},687
Filler,LAE1536,1,1,1,,,0,,True,,,237.9038958,19.1630353,15:51:36.935,+19:09:46.927,point,cross,cyan,'LAE1536',,point=cross 14 color=cyan width=2 text={'LAE1536'},688
Filler,LAE1537,1,1,1,,,0,,True,,,237.9065958,19.1632186,15:51:37.583,+19:09:47.587,point,cross,cyan,'LAE1537',,point=cross 14 color=cyan width=2 text={'LAE1537'},689
Filler,LAE1538,1,1,1,,,0,,True,,,237.7573500,19.1631322,15:51:01.764,+19:09:47.276,point,cross,cyan,'LAE1538',,point=cross 14 color=cyan width=2 text={'LAE1538'},690
Filler,LAE1539,1,1,1,,,0,,True,,,237.8924458,19.1635519,15:51:34.187,+19:09:48.787,point,cross,cyan,'LAE1539',,point=cross 14 color=cyan width=2 text={'LAE1539'},691
Filler,LAE1540,1,1,1,,,0,,True,,,237.8618625,19.1633883,15:51:26.847,+19:09:48.198,point,cross,cyan,'LAE1540',,point=cross 14 color=cyan width=2 text={'LAE1540'},692
Filler,LAE1543,1,1,1,,,0,,True,,,237.8695042,19.1642800,15:51:28.681,+19:09:51.408,point,cross,cyan,'LAE1543',,point=cross 14 color=cyan width=2 text={'LAE1543'},693
Filler,LAE1544,1,1,1,,,0,,True,,,237.7847458,19.1634422,15:51:08.339,+19:09:48.392,point,cross,cyan,'LAE1544',,point=cross 14 color=cyan width=2 text={'LAE1544'},694
Filler,LAE1548,1,1,1,,,0,,True,,,237.7660708,19.1643469,15:51:03.857,+19:09:51.649,point,cross,cyan,'LAE1548',,point=cross 14 color=cyan width=2 text={'LAE1548'},695
Filler,LAE1549,1,1,1,,,0,,True,,,237.8314333,19.1645472,15:51:19.544,+19:09:52.370,point,cross,cyan,'LAE1549',,point=cross 14 color=cyan width=2 text={'LAE1549'},696
Filler,LAE1550,1,1,1,,,0,,True,,,237.8247125,19.1626697,15:51:17.931,+19:09:45.611,point,cross,cyan,'LAE1550',,point=cross 14 color=cyan width=2 text={'LAE1550'},697
Filler,LAE1553,1,1,1,,,0,,True,,,237.7704667,19.1642044,15:51:04.912,+19:09:51.136,point,cross,cyan,'LAE1553',,point=cross 14 color=cyan width=2 text={'LAE1553'},698
Filler,LAE1565,1,1,1,,,0,,True,,,238.0089125,19.1652208,15:52:02.139,+19:09:54.795,point,cross,cyan,'LAE1565',,point=cross 14 color=cyan width=2 text={'LAE1565'},699
Filler,LAE1567,1,1,1,,,0,,True,,,238.0761292,19.1676844,15:52:18.271,+19:10:03.664,point,cross,cyan,'LAE1567',,point=cross 14 color=cyan width=2 text={'LAE1567'},700
Filler,LAE1568,1,1,1,,,0,,True,,,238.0441625,19.1677478,15:52:10.599,+19:10:03.892,point,cross,cyan,'LAE1568',,point=cross 14 color=cyan width=2 text={'LAE1568'},701
Filler,LAE1569,1,1,1,,,0,,True,,,238.0694542,19.1615933,15:52:16.669,+19:09:41.736,point,cross,cyan,'LAE1569',,point=cross 14 color=cyan width=2 text={'LAE1569'},702
Filler,LAE1571,1,1,1,,,0,,True,,,238.1161000,19.1679550,15:52:27.864,+19:10:04.638,point,cross,cyan,'LAE1571',,point=cross 14 color=cyan width=2 text={'LAE1571'},703
Filler,LAE1576,1,1,1,,,0,,True,,,237.9750208,19.1682961,15:51:54.005,+19:10:05.866,point,cross,cyan,'LAE1576',,point=cross 14 color=cyan width=2 text={'LAE1576'},704
Filler,LAE1577,1,1,1,,,0,,True,,,237.9110333,19.1679428,15:51:38.648,+19:10:04.594,point,cross,cyan,'LAE1577',,point=cross 14 color=cyan width=2 text={'LAE1577'},705
Filler,LAE1583,1,1,1,,,0,,True,,,238.0913625,19.1698389,15:52:21.927,+19:10:11.420,point,cross,cyan,'LAE1583',,point=cross 14 color=cyan width=2 text={'LAE1583'},706
Filler,LAE1588,1,1,1,,,0,,True,,,237.9245792,19.1712572,15:51:41.899,+19:10:16.526,point,cross,cyan,'LAE1588',,point=cross 14 color=cyan width=2 text={'LAE1588'},707
Filler,LAE1589,1,1,1,,,0,,True,,,237.8263167,19.1716181,15:51:18.316,+19:10:17.825,point,cross,cyan,'LAE1589',,point=cross 14 color=cyan width=2 text={'LAE1589'},708
Filler,LAE1591,1,1,1,,,0,,True,,,237.9233125,19.1720858,15:51:41.595,+19:10:19.509,point,cross,cyan,'LAE1591',,point=cross 14 color=cyan width=2 text={'LAE1591'},709
Filler,LAE1592,1,1,1,,,0,,True,,,237.8749500,19.1722417,15:51:29.988,+19:10:20.070,point,cross,cyan,'LAE1592',,point=cross 14 color=cyan width=2 text={'LAE1592'},710
Filler,LAE1593,1,1,1,,,0,,True,,,237.8447833,19.1725100,15:51:22.748,+19:10:21.036,point,cross,cyan,'LAE1593',,point=cross 14 color=cyan width=2 text={'LAE1593'},711
Filler,LAE1595,1,1,1,,,0,,True,,,238.0003875,19.1713733,15:52:00.093,+19:10:16.944,point,cross,cyan,'LAE1595',,point=cross 14 color=cyan width=2 text={'LAE1595'},712
Filler,LAE1597,1,1,1,,,0,,True,,,238.0468167,19.1720736,15:52:11.236,+19:10:19.465,point,cross,cyan,'LAE1597',,point=cross 14 color=cyan width=2 text={'LAE1597'},713
Filler,LAE1600,1,1,1,,,0,,True,,,238.1092167,19.1733936,15:52:26.212,+19:10:24.217,point,cross,cyan,'LAE1600',,point=cross 14 color=cyan width=2 text={'LAE1600'},714
Filler,LAE1601,1,1,1,,,0,,True,,,237.7607000,19.1739597,15:51:02.568,+19:10:26.255,point,cross,cyan,'LAE1601',,point=cross 14 color=cyan width=2 text={'LAE1601'},715
Filler,LAE1603,1,1,1,,,0,,True,,,237.8595875,19.1737219,15:51:26.301,+19:10:25.399,point,cross,cyan,'LAE1603',,point=cross 14 color=cyan width=2 text={'LAE1603'},716
Filler,LAE1609,1,1,1,,,0,,True,,,238.0637750,19.1751253,15:52:15.306,+19:10:30.451,point,cross,cyan,'LAE1609',,point=cross 14 color=cyan width=2 text={'LAE1609'},717
Filler,LAE1610,1,1,1,,,0,,True,,,238.0546750,19.1754050,15:52:13.122,+19:10:31.458,point,cross,cyan,'LAE1610',,point=cross 14 color=cyan width=2 text={'LAE1610'},718
Filler,LAE1616,1,1,1,,,0,,True,,,237.9615292,19.1761369,15:51:50.767,+19:10:34.093,point,cross,cyan,'LAE1616',,point=cross 14 color=cyan width=2 text={'LAE1616'},719
Filler,LAE1627,1,1,1,,,0,,True,,,237.8501292,19.1778733,15:51:24.031,+19:10:40.344,point,cross,cyan,'LAE1627',,point=cross 14 color=cyan width=2 text={'LAE1627'},720
Filler,LAE1629,1,1,1,,,0,,True,,,237.9565375,19.1780692,15:51:49.569,+19:10:41.049,point,cross,cyan,'LAE1629',,point=cross 14 color=cyan width=2 text={'LAE1629'},721
Filler,LAE1631,1,1,1,,,0,,True,,,237.7962167,19.1766953,15:51:11.092,+19:10:36.103,point,cross,cyan,'LAE1631',,point=cross 14 color=cyan width=2 text={'LAE1631'},722
Filler,LAE1635,1,1,1,,,0,,True,,,237.7795542,19.1782853,15:51:07.093,+19:10:41.827,point,cross,cyan,'LAE1635',,point=cross 14 color=cyan width=2 text={'LAE1635'},723
Filler,LAE1638,1,1,1,,,0,,True,,,238.0369083,19.1794253,15:52:08.858,+19:10:45.931,point,cross,cyan,'LAE1638',,point=cross 14 color=cyan width=2 text={'LAE1638'},724
Filler,LAE1639,1,1,1,,,0,,True,,,237.7779833,19.1793747,15:51:06.716,+19:10:45.749,point,cross,cyan,'LAE1639',,point=cross 14 color=cyan width=2 text={'LAE1639'},725
Filler,LAE1642,1,1,1,,,0,,True,,,238.0643375,19.1798464,15:52:15.441,+19:10:47.447,point,cross,cyan,'LAE1642',,point=cross 14 color=cyan width=2 text={'LAE1642'},726
Filler,LAE1643,1,1,1,,,0,,True,,,238.0587542,19.1802411,15:52:14.101,+19:10:48.868,point,cross,cyan,'LAE1643',,point=cross 14 color=cyan width=2 text={'LAE1643'},727
Filler,LAE1645,1,1,1,,,0,,True,,,238.0629208,19.1798031,15:52:15.101,+19:10:47.291,point,cross,cyan,'LAE1645',,point=cross 14 color=cyan width=2 text={'LAE1645'},728
Filler,LAE1651,1,1,1,,,0,,True,,,238.0642750,19.1802222,15:52:15.426,+19:10:48.800,point,cross,cyan,'LAE1651',,point=cross 14 color=cyan width=2 text={'LAE1651'},729
Filler,LAE1653,1,1,1,,,0,,True,,,238.0091292,19.1801022,15:52:02.191,+19:10:48.368,point,cross,cyan,'LAE1653',,point=cross 14 color=cyan width=2 text={'LAE1653'},730
Filler,LAE1660,1,1,1,,,0,,True,,,237.9577125,19.1814661,15:51:49.851,+19:10:53.278,point,cross,cyan,'LAE1660',,point=cross 14 color=cyan width=2 text={'LAE1660'},731
Filler,LAE1661,1,1,1,,,0,,True,,,238.1798042,19.1811825,15:52:43.153,+19:10:52.257,point,cross,cyan,'LAE1661',,point=cross 14 color=cyan width=2 text={'LAE1661'},732
Filler,LAE1662,1,1,1,,,0,,True,,,237.7728542,19.1820814,15:51:05.485,+19:10:55.493,point,cross,cyan,'LAE1662',,point=cross 14 color=cyan width=2 text={'LAE1662'},733
Filler,LAE1669,1,1,1,,,0,,True,,,238.1755958,19.1826653,15:52:42.143,+19:10:57.595,point,cross,cyan,'LAE1669',,point=cross 14 color=cyan width=2 text={'LAE1669'},734
Filler,LAE1674,1,1,1,,,0,,True,,,237.7896750,19.1838214,15:51:09.522,+19:11:01.757,point,cross,cyan,'LAE1674',,point=cross 14 color=cyan width=2 text={'LAE1674'},735
Filler,LAE1677,1,1,1,,,0,,True,,,238.0855958,19.1810581,15:52:20.543,+19:10:51.809,point,cross,cyan,'LAE1677',,point=cross 14 color=cyan width=2 text={'LAE1677'},736
Filler,LAE1681,1,1,1,,,0,,True,,,237.9457417,19.1840842,15:51:46.978,+19:11:02.703,point,cross,cyan,'LAE1681',,point=cross 14 color=cyan width=2 text={'LAE1681'},737
Filler,LAE1684,1,1,1,,,0,,True,,,237.8032000,19.1843958,15:51:12.768,+19:11:03.825,point,cross,cyan,'LAE1684',,point=cross 14 color=cyan width=2 text={'LAE1684'},738
Filler,LAE1688,1,1,1,,,0,,True,,,237.8556292,19.1840097,15:51:25.351,+19:11:02.435,point,cross,cyan,'LAE1688',,point=cross 14 color=cyan width=2 text={'LAE1688'},739
Filler,LAE1693,1,1,1,,,0,,True,,,237.9043875,19.1847003,15:51:37.053,+19:11:04.921,point,cross,cyan,'LAE1693',,point=cross 14 color=cyan width=2 text={'LAE1693'},740
Filler,LAE1695,1,1,1,,,0,,True,,,238.1157792,19.1850708,15:52:27.787,+19:11:06.255,point,cross,cyan,'LAE1695',,point=cross 14 color=cyan width=2 text={'LAE1695'},741
Filler,LAE1699,1,1,1,,,0,,True,,,238.1463458,19.1837378,15:52:35.123,+19:11:01.456,point,cross,cyan,'LAE1699',,point=cross 14 color=cyan width=2 text={'LAE1699'},742
Filler,LAE1702,1,1,1,,,0,,True,,,237.8939792,19.1857400,15:51:34.555,+19:11:08.664,point,cross,cyan,'LAE1702',,point=cross 14 color=cyan width=2 text={'LAE1702'},743
Filler,LAE1703,1,1,1,,,0,,True,,,238.1202917,19.1858244,15:52:28.870,+19:11:08.968,point,cross,cyan,'LAE1703',,point=cross 14 color=cyan width=2 text={'LAE1703'},744
Filler,LAE1707,1,1,1,,,0,,True,,,237.7689458,19.1863458,15:51:04.547,+19:11:10.845,point,cross,cyan,'LAE1707',,point=cross 14 color=cyan width=2 text={'LAE1707'},745
Filler,LAE1709,1,1,1,,,0,,True,,,237.8991042,19.1859778,15:51:35.785,+19:11:09.520,point,cross,cyan,'LAE1709',,point=cross 14 color=cyan width=2 text={'LAE1709'},746
Filler,LAE1715,1,1,1,,,0,,True,,,238.1700000,19.1874264,15:52:40.800,+19:11:14.735,point,cross,cyan,'LAE1715',,point=cross 14 color=cyan width=2 text={'LAE1715'},747
Filler,LAE1716,1,1,1,,,0,,True,,,238.0040958,19.1875731,15:52:00.983,+19:11:15.263,point,cross,cyan,'LAE1716',,point=cross 14 color=cyan width=2 text={'LAE1716'},748
Filler,LAE1717,1,1,1,,,0,,True,,,238.1113917,19.1877589,15:52:26.734,+19:11:15.932,point,cross,cyan,'LAE1717',,point=cross 14 color=cyan width=2 text={'LAE1717'},749
