ID,RA,DEC,Redshift,Label,Weight,Reference,FWHM,R50,Stellarity,Area,Ellipticity,Theta
1310,238.0851167,19.363301700000005,0.0,LAE2608,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1311,238.1268792,19.3631206,0.0,LAE2609,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1312,238.0016333,19.3628764,0.0,LAE2611,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1313,237.920925,19.3643956,0.0,LAE2616,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1314,237.8996583,19.3642014,0.0,LAE2617,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1315,238.0899167,19.3646344,0.0,LAE2618,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1316,237.93815000000004,19.3648639,0.0,LAE2619,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1317,238.0934667,19.3679317,0.0,LAE2625,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1318,237.9027375,19.3685489,0.0,LAE2631,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1319,238.0795167,19.369153599999997,0.0,LAE2632,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1320,237.77129999999997,19.3696619,0.0,LAE2634,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1321,237.9874208,19.3704867,0.0,LAE2635,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1322,238.1198625,19.370808599999997,0.0,LAE2637,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1323,237.937475,19.3715139,0.0,LAE2640,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1324,238.0516125,19.3709381,0.0,LAE2641,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1325,237.8767167,19.3718722,0.0,LAE2644,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1326,237.7728,19.3717286,0.0,LAE2645,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1327,237.8881625,19.3722383,0.0,LAE2647,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1328,238.0893,19.373328899999997,0.0,LAE2650,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1329,237.7658833,19.3736725,0.0,LAE2653,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1330,238.1806708,19.3739311,0.0,LAE2654,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1331,237.78199580000003,19.3728761,0.0,LAE2655,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1332,238.1231417,19.3778875,0.0,LAE2661,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1333,237.9485625,19.3794931,0.0,LAE2665,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1334,237.7839333,19.3809886,0.0,LAE2667,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1335,238.1181042,19.381523100000003,0.0,LAE2669,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1336,237.8821083,19.3824364,0.0,LAE2672,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1337,237.8274167,19.3717156,0.0,LAE2673,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1338,238.0541958,19.3824678,0.0,LAE2676,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1339,237.866725,19.3812772,0.0,LAE2677,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1340,238.1286417,19.384052199999996,0.0,LAE2680,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1341,237.7860917,19.3847194,0.0,LAE2681,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1342,237.8674375,19.3856161,0.0,LAE2685,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1343,238.1256792,19.3859697,0.0,LAE2687,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1344,237.8011042,19.3876647,0.0,LAE2690,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1345,237.8068833,19.3895683,0.0,LAE2695,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1346,237.8794083,19.3888883,0.0,LAE2696,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1347,238.0662208,19.3909464,0.0,LAE2698,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1348,237.9420833,19.390803899999998,0.0,LAE2699,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1349,238.0805167,19.3945167,0.0,LAE2707,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1350,237.9113708,19.3949825,0.0,LAE2710,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1351,238.0777292,19.3966639,0.0,LAE2717,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1352,237.7739583,19.3981447,0.0,LAE2719,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1353,238.0317375,19.3963572,0.0,LAE2722,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1354,237.8234958,19.3988669,0.0,LAE2725,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1355,237.9316292,19.3994989,0.0,LAE2726,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1356,237.84485,19.3998528,0.0,LAE2727,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1357,238.1333542,19.4002544,0.0,LAE2730,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1358,237.9024833,19.4005353,0.0,LAE2731,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1359,237.96113749999998,19.4009439,0.0,LAE2732,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1360,237.96555,19.4001403,0.0,LAE2734,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
1361,237.9371375,19.4008464,0.0,LAE2736,1,true,0.0,0.0,-1.0,0.0,0.0,0.0
